Administrative_Avg,Informational_Avg,ProductRelated_Avg,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
22.0833333375,76.5,32.62222222222222,0.007291667,0.020192308,8.54525,0.0,May,1,1,2,2,Returning_Visitor,True,True
418.0,25.333333333333332,47.795511942857146,0.002515091,0.007571185,7.204613682,0.0,May,2,10,6,4,Returning_Visitor,False,True
0.0,54.5,53.5971014347826,0.0,0.012820513,56.35884615,0.0,May,Other,2,1,Other,Returning_Visitor,True,True
41.0,0.0,33.93333333333333,0.0,0.003448276,54.21806897,0.0,May,2,2,1,2,Returning_Visitor,False,True
9.0,0.0,63.729166666666664,0.0,0.023076923,9.641076923,0.4,May,2,2,8,2,New_Visitor,False,True
22.166666665,0.0,42.794736842105266,0.0,0.01,20.0031,0.0,May,2,2,1,2,Returning_Visitor,False,True
52.04074074444444,88.0,33.09127653508772,0.0,0.001680672,42.41914286,0.0,May,2,2,2,Other,Returning_Visitor,True,True
16.5,0.0,20.65,0.011111111,0.027407407,36.51581481,0.0,May,1,1,1,2,Returning_Visitor,False,True
0.0,0.0,66.5,0.033333333,0.022222222,44.99,0.0,May,3,2,2,5,Returning_Visitor,False,True
18.75,0.0,31.25,0.0,0.039583333,43.99,0.0,May,2,2,3,2,Returning_Visitor,False,True
0.0,0.0,40.54545454545455,0.0,0.00952381,10.51809524,0.0,May,2,2,7,4,Returning_Visitor,True,True
8.0,0.0,28.51206896551724,0.007142857,0.029591837,10.98707143,0.0,May,1,1,3,4,Returning_Visitor,False,True
0.0,0.0,129.42857142857142,0.0,0.016666667,14.98333333,0.4,May,Other,1,2,2,New_Visitor,False,True
7.0,0.0,21.642857142857142,0.0,0.025,50.9925,0.0,May,2,2,1,1,Returning_Visitor,False,True
0.0,0.0,105.98148147777778,0.0,0.011428571,92.83857143,0.0,May,3,2,1,5,Returning_Visitor,True,True
36.875,37.5,31.530666668,0.007142857,0.028571429,16.70657143,0.0,May,2,2,3,3,Returning_Visitor,False,True
0.0,0.0,15.375,0.0,0.014285714,59.988,0.0,May,2,2,1,2,New_Visitor,False,True
26.24,9.0,42.5452380952381,0.017391304,0.020652174,7.091478261,0.0,May,3,2,3,4,Returning_Visitor,True,True
53.0,0.0,32.07692307692308,0.0,0.018181818,72.788,0.4,May,1,1,1,3,New_Visitor,False,True
0.0,0.0,52.64444444666666,0.0,0.014285714,14.55428571,0.0,May,2,2,3,2,Returning_Visitor,False,True
51.0,88.0,38.39819818918919,0.0,0.012612613,102.3538378,0.0,May,2,5,7,4,Returning_Visitor,True,True
36.25,0.0,158.0,0.0,0.018181818,100.0963636,0.0,May,2,2,1,2,Returning_Visitor,False,True
0.0,32.3,46.48611111666666,0.0,0.005026455,31.31885714,0.0,May,2,2,6,2,Returning_Visitor,False,True
12.75,0.0,69.88461538461539,0.0,0.013333333,19.78533333,0.0,May,3,2,4,1,Returning_Visitor,True,True
36.8125,77.23333333333333,43.107638875,0.0,0.015196078,9.877647059,0.0,May,2,4,3,3,Returning_Visitor,False,True
117.5,0.0,51.869565217391305,0.0,0.008333333,45.6125,0.0,May,3,2,7,2,New_Visitor,False,True
40.77777777777778,0.0,28.094007729411764,0.0,0.016080586,3.926014129,0.0,May,3,2,6,4,Returning_Visitor,True,True
41.25,0.0,52.480932203389834,0.007526882,0.019247312,8.126193548,0.0,May,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,54.747368421052634,0.0,0.011111111,115.98,0.0,May,2,2,6,2,New_Visitor,True,True
9.0,0.0,22.08891034234234,0.0,0.015775776,2.797414715,0.4,May,2,2,8,3,Returning_Visitor,False,True
19.25,0.0,47.012820500000004,0.0,0.006451613,42.95612903,0.0,May,2,2,1,1,Returning_Visitor,False,True
9.0,49.0,98.178,0.0,0.015384615,31.75846154,0.0,May,2,2,9,6,Returning_Visitor,False,True
21.333333333333332,0.0,21.358620689655172,0.0,0.007142857,42.89057143,0.0,May,2,2,1,3,Returning_Visitor,False,True
24.5,0.0,33.16666667391304,0.0,0.006382979,107.2170213,0.0,May,2,2,2,4,Returning_Visitor,False,True
0.0,0.0,69.35,0.0,0.022222222,40.43377778,0.0,May,2,2,1,4,New_Visitor,False,True
0.0,0.0,59.59375,0.0,0.014285714,21.588,0.8,May,2,2,9,4,New_Visitor,False,True
11.185714285714285,24.0,15.669695310344828,0.004301075,0.008090118,30.80927957,0.6,May,2,2,3,2,Returning_Visitor,False,True
30.0,16.0,35.75160255769231,0.010344828,0.018390805,17.24870115,0.0,May,2,2,2,13,Returning_Visitor,False,True
0.0,160.77777776666667,55.76704545454545,0.0,0.001111111,48.868,0.0,May,1,1,8,2,Returning_Visitor,True,True
15.0,0.0,20.363636363636363,0.016666667,0.022222222,47.65566667,0.0,May,2,5,1,4,Returning_Visitor,False,True
0.0,0.0,115.14102561538462,0.0,0.015384615,98.13692308,0.0,May,2,4,6,4,New_Visitor,False,True
0.0,0.0,47.0416666625,0.0,0.028571429,53.988,0.0,May,2,2,2,4,Returning_Visitor,True,True
0.0,0.0,33.541666666666664,0.0,0.008695652,53.988,0.0,May,2,2,1,2,New_Visitor,True,True
21.25,0.0,20.571969695454545,0.0,0.008333333,107.94,0.0,May,2,2,6,4,New_Visitor,False,True
4.333333333333333,0.0,79.17307692307692,0.0,0.039506173,8.887111111,1.0,May,2,2,1,3,Returning_Visitor,True,True
4.0,0.0,39.9125,0.025,0.032638889,22.74458333,0.4,May,3,2,6,13,Returning_Visitor,False,True
0.0,0.0,39.212643689655174,0.0,0.007142857,22.27457143,0.0,May,1,Other,1,11,Returning_Visitor,True,True
108.6,53.416666666666664,101.95,0.0,0.016296296,25.38925926,0.0,May,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,27.75,0.0,0.028571429,53.47457143,0.0,May,1,1,1,2,New_Visitor,True,True
22.414285714285715,0.0,35.11536459375,0.002702703,0.011312741,6.588,0.0,May,3,5,7,2,New_Visitor,False,True
0.0,0.0,24.6405368,0.0,0.001666667,173.4697917,0.0,May,2,2,9,2,New_Visitor,False,True
18.5535714275,0.0,42.73846725,0.008928571,0.0203125,50.82975,0.0,May,3,2,1,2,Returning_Visitor,True,True
42.155555559999996,71.66666666666667,57.20286193939394,0.008571429,0.032380952,11.69485714,0.0,May,3,2,3,13,Returning_Visitor,False,True
0.0,0.0,105.45454545454545,0.0,0.018181818,20.60836364,0.0,May,2,2,1,4,New_Visitor,False,True
127.15,0.0,29.783855975609757,0.0,0.007801418,71.46597872,0.0,May,2,2,2,4,Returning_Visitor,False,True
0.0,0.0,88.75,0.0,0.025,45.4895,0.8,May,1,1,6,4,Returning_Visitor,False,True
0.0,0.0,33.85,0.0,0.02,32.382,0.0,May,2,2,2,1,Returning_Visitor,False,True
0.0,0.0,45.45454545454545,0.0,0.02,44.388,0.0,May,2,2,3,2,Returning_Visitor,False,True
14.2780303,102.8,32.983573075949366,0.0,0.006407828,14.8513125,0.0,May,2,2,7,3,Returning_Visitor,False,True
30.431818181818183,0.0,29.93892857,0.0,0.007692308,26.59353846,0.2,May,2,10,1,5,New_Visitor,False,True
0.0,0.0,61.74841271428571,0.0,0.007017544,70.01826316,0.0,May,2,2,1,2,Returning_Visitor,False,True
22.0,26.5,83.4583333375,0.0,0.018181818,56.62363636,0.0,May,2,2,1,4,Returning_Visitor,True,True
0.0,0.0,23.046078432352942,0.0,0.005882353,62.07882353,0.0,May,2,2,1,6,Returning_Visitor,True,True
49.625,0.0,49.414728674418605,0.0,0.015151515,48.864,0.0,May,2,2,3,4,Returning_Visitor,True,True
38.3125,0.0,21.195614036842105,0.0,0.003030303,57.474,0.0,May,2,2,5,4,New_Visitor,True,True
24.5,31.0,28.06785714375,0.0,0.005555556,23.32166667,0.0,May,2,2,4,2,New_Visitor,True,True
0.0,26.0,69.41645870588236,0.001960784,0.023180828,2.172431373,0.8,May,1,1,3,1,Returning_Visitor,False,True
4.0,0.0,21.03515625,0.006451613,0.010056926,17.05922581,0.8,May,2,2,3,4,Returning_Visitor,False,True
31.75,0.0,75.7421875,0.002777778,0.021296296,23.61948148,0.0,May,1,1,3,4,Returning_Visitor,False,True
0.0,0.0,36.45380116842105,0.0,0.001470588,53.988,0.6,May,Other,2,9,2,New_Visitor,False,True
7.1875,0.0,19.223484847727274,0.004255319,0.012765957,19.29753191,0.6,May,2,2,1,3,Returning_Visitor,False,True
0.0,41.0,21.888888890476192,0.0,0.00952381,18.27428571,0.0,May,2,2,1,4,Returning_Visitor,False,True
0.0,0.0,52.070175436842106,0.0,0.011111111,25.109,0.0,May,3,2,1,2,New_Visitor,True,True
19.666666666666668,0.0,26.9,0.0,0.018181818,50.388,0.0,May,1,1,1,5,New_Visitor,True,True
0.0,0.0,20.347222220833334,0.0,0.004347826,72.30208696,0.0,May,2,2,1,4,New_Visitor,False,True
0.0,0.0,45.095238095238095,0.01,0.02,55.8486,0.0,May,2,2,1,5,New_Visitor,True,True
18.0,0.0,66.05277777777778,0.0,0.011764706,39.186,0.0,May,2,2,3,3,Returning_Visitor,False,True
0.0,0.0,26.002777775,0.0,0.009090909,17.808,0.0,May,2,2,8,6,Returning_Visitor,False,True
0.0,0.0,24.333333333333332,0.03030303,0.066666667,22.89636364,0.0,May,2,2,1,1,Returning_Visitor,False,True
24.685,57.48611110833334,30.881148729166668,0.002608696,0.010732401,3.358133333,0.0,May,1,1,3,1,Returning_Visitor,False,True
0.0,0.0,25.38095238,0.005714286,0.024285714,7.609371429,0.2,May,2,2,6,3,Returning_Visitor,False,True
86.59507354444445,40.916666675,179.0796808,0.002941176,0.032017551,16.16333333,0.0,May,2,2,2,13,Returning_Visitor,False,True
0.0,0.0,38.03684210526316,0.0,0.002941176,68.376,0.0,May,1,1,5,2,New_Visitor,False,True
52.5,0.0,32.36164022222222,0.0,0.018707483,13.53068367,0.0,May,2,2,7,4,Returning_Visitor,False,True
17.134375,0.0,35.397347559322036,0.006343284,0.023522862,54.07524113,0.0,May,Other,2,3,3,Returning_Visitor,False,True
0.0,0.0,123.4090909090909,0.0,0.009090909,54.97036364,0.0,May,2,2,4,2,New_Visitor,False,True
87.0,0.0,34.901315789473685,0.013157895,0.028508772,7.153421053,0.0,May,2,2,1,4,Returning_Visitor,False,True
80.7074074111111,0.0,54.0347390125,0.002272727,0.0163943,8.069027652,0.0,May,2,2,2,2,Returning_Visitor,False,True
0.0,0.0,92.68181818181819,0.022222222,0.044444444,26.65777778,0.0,May,2,5,3,1,Returning_Visitor,False,True
0.0,0.0,22.189473684210526,0.068421053,0.077192982,6.624947368,0.6,May,3,2,2,13,Returning_Visitor,False,True
23.035714285714285,0.0,32.46242559375,0.0,0.015714286,59.96777143,0.2,May,1,1,4,2,Returning_Visitor,False,True
0.0,6.0,26.122,0.004081633,0.012244898,5.137714286,0.0,May,Other,1,4,Other,Returning_Visitor,False,True
0.0,0.0,41.875,0.025,0.05,63.891,0.0,May,3,2,4,1,Returning_Visitor,False,True
89.0,0.0,69.1470588235294,0.0,0.0125,9.74025,0.0,May,1,1,3,4,New_Visitor,True,True
45.85555556666667,11.5,33.59393939545455,0.0,0.024666667,13.67493333,0.0,May,3,6,4,6,Returning_Visitor,False,True
0.0,0.0,57.375,0.0,0.028571429,26.98,0.0,May,2,4,3,2,Returning_Visitor,False,True
22.0,5.0,34.64148146666666,0.005714286,0.017809524,3.998,0.6,May,3,2,4,3,Returning_Visitor,False,True
19.0,0.0,45.61363636363637,0.016666667,0.033333333,55.485,0.0,May,2,4,4,2,Returning_Visitor,False,True
0.0,0.0,44.35,0.0,0.027777778,38.20940741,0.0,May,2,5,3,4,Returning_Visitor,True,True
0.0,0.0,22.98866666,0.012,0.026383333,4.5476,0.0,May,Other,1,1,4,Returning_Visitor,False,True
38.76190475714286,0.0,65.00771605555555,0.003571429,0.010714286,9.865125,0.0,May,2,2,4,6,Returning_Visitor,False,True
40.0,0.0,29.178571428571427,0.0,0.008695652,43.81043478,0.0,May,2,2,2,1,Returning_Visitor,False,True
84.25,0.0,60.58518516666667,0.008695652,0.026086957,69.2786087,0.0,May,2,2,1,4,Returning_Visitor,False,True
18.0,0.0,43.17628203846154,0.027407407,0.048148148,15.9468,0.0,May,1,1,3,1,Returning_Visitor,False,True
0.0,21.0,33.233333333333334,0.0,0.026666667,32.1908,0.0,May,2,4,1,2,Returning_Visitor,False,True
24.516941392307693,0.0,20.0990873,0.008823529,0.01709646,5.710061275,0.0,May,2,2,3,13,Returning_Visitor,False,True
0.0,0.0,48.54666666666667,0.0,0.023076923,31.22,0.0,May,3,2,8,4,Returning_Visitor,False,True
0.0,0.0,51.19791666875,0.0,0.0125,24.73875,0.0,May,2,2,5,2,New_Visitor,False,True
0.0,0.0,45.35873015714286,0.0,0.01,91.246,0.0,May,2,4,1,3,New_Visitor,False,True
27.2,0.0,73.52222223333334,0.0,0.012121212,47.26060606,0.0,May,2,2,4,6,Returning_Visitor,False,True
0.0,0.0,21.28846153846154,0.0,0.008333333,35.98,0.0,May,2,5,3,4,Returning_Visitor,False,True
0.0,0.0,39.63504715942029,0.0,0.004353234,49.39271642,0.0,May,Other,5,3,2,Returning_Visitor,False,True
23.0,136.25,32.47566137666667,0.006451613,0.007885305,11.47812903,0.0,May,2,2,4,1,Returning_Visitor,True,True
0.0,0.0,18.462962966666666,0.0,0.025,17.541,1.0,May,2,2,2,4,Returning_Visitor,True,True
171.66666666666666,0.0,111.35068417241379,0.003225806,0.033064516,15.65808387,0.0,May,1,1,1,1,Returning_Visitor,False,True
45.75,35.0,37.155555553333336,0.0,0.012631579,16.10052632,0.0,May,2,2,2,5,Returning_Visitor,False,True
29.0,0.0,40.833333333333336,0.0,0.028571429,54.98,1.0,May,2,2,3,3,Returning_Visitor,True,True
3.75,0.0,30.394736842105264,0.004545455,0.020454545,5.903181818,0.0,May,2,2,5,2,Returning_Visitor,False,True
7.5,0.0,49.49912281578947,0.003703704,0.023809524,12.59766667,0.0,May,Other,1,1,4,Returning_Visitor,True,True
0.0,65.5,24.12268518611111,0.0,0.001081081,33.84778378,0.0,May,3,2,7,2,New_Visitor,True,True
0.0,0.0,68.70897436153847,0.0,0.008333333,23.988,0.0,May,2,2,6,2,New_Visitor,True,True
35.2,0.0,35.81333333333334,0.011764706,0.023529412,27.664,0.6,May,2,2,2,6,Returning_Visitor,False,True
14.555501176923077,7.5,37.34696294444444,0.007402653,0.013739852,24.02645488,0.0,May,3,2,9,13,Returning_Visitor,True,True
22.45,47.0,29.947863256410255,0.005853659,0.014390244,33.9251122,0.0,May,Other,1,3,3,Returning_Visitor,False,True
0.0,0.0,19.474999999999998,0.004545455,0.012878788,20.88818182,1.0,May,3,2,1,2,Returning_Visitor,True,True
116.0,0.0,56.61818181818182,0.008695652,0.030434783,27.81913043,0.0,May,1,1,3,4,Returning_Visitor,True,True
24.0,72.0,35.53846153846154,0.0,0.014285714,23.13,0.0,May,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,17.19,0.005479452,0.017351598,11.8290411,0.8,May,2,2,1,4,Returning_Visitor,False,True
0.0,0.0,40.4375,0.0,0.025,23.235,0.0,May,1,1,1,5,New_Visitor,False,True
0.0,0.0,42.86666667,0.0,0.022222222,36.256,0.4,May,2,2,5,2,New_Visitor,False,True
20.15277777777778,0.0,38.16078145689655,0.0,0.008064516,84.30663844,0.0,May,2,2,2,6,Returning_Visitor,True,True
0.0,0.0,42.464912278947374,0.0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,False,True
35.0,0.0,24.61111111111111,0.0,0.02,24.2865,0.0,May,2,5,5,4,New_Visitor,True,True
15.1458333375,0.0,13.736419294285716,0.005263158,0.013089192,26.27933158,0.4,May,2,2,2,3,Returning_Visitor,False,True
0.0,30.833333333333332,39.90740741111111,0.0,0.018181818,58.16727273,0.0,May,1,1,1,5,New_Visitor,False,True
26.880952385714288,0.0,20.95467032692308,0.003508772,0.010233918,20.11792982,0.0,May,2,5,6,5,Returning_Visitor,True,True
20.5,0.0,18.615384615384617,0.0,0.018181818,31.98,0.0,May,1,2,8,3,Returning_Visitor,False,True
79.29166666666667,18.0,55.70178571428572,0.0125,0.027083333,15.81839583,0.0,May,2,2,5,4,Returning_Visitor,False,True
9.177777776666668,0.0,69.80574073333334,0.02173913,0.040017253,6.673695652,1.0,May,3,2,1,3,Returning_Visitor,True,True
33.395833325,32.0,18.245834686567164,0.014414414,0.025810811,6.094324324,0.0,May,3,2,2,4,Returning_Visitor,False,True
20.810185183333335,81.0,78.84777776,0.007142857,0.030238095,24.897,0.0,May,2,2,5,4,Returning_Visitor,False,True
18.0,0.0,38.22666666,0.004,0.013,109.5876,0.0,May,2,2,7,6,Returning_Visitor,True,True
47.25,0.0,47.702032512195125,0.0,0.002439024,21.07980488,0.0,May,1,1,6,2,Returning_Visitor,False,True
28.5,0.0,25.859523810714286,0.007407407,0.017283951,32.98533333,0.0,May,1,1,1,4,Returning_Visitor,False,True
8.5,0.0,40.0,0.0,0.018181818,54.53454545,0.0,May,2,4,8,4,New_Visitor,False,True
0.0,28.0,58.96140352631579,0.021052632,0.052631579,11.38642105,0.0,May,Other,1,6,4,Returning_Visitor,True,True
341.5,0.0,75.9854166875,0.0,0.005882353,30.57647059,0.0,May,2,2,1,4,New_Visitor,False,True
9.571428571428571,362.75,46.671287128712876,0.009444444,0.010481956,20.62474136,0.0,May,1,1,6,3,Returning_Visitor,True,True
21.25,0.0,20.217068002083334,0.008571429,0.025088095,5.540024667,0.6,May,2,2,4,4,Returning_Visitor,False,True
0.0,12.0,28.713250517391305,0.016,0.025,30.3236,0.6,May,1,1,1,4,Returning_Visitor,False,True
55.0,9.0,60.888888888888886,0.0,0.04,17.2704,0.0,May,2,4,3,4,Returning_Visitor,False,True
0.0,0.0,19.55111111,0.0,0.003448276,30.87724138,0.2,May,2,2,2,2,New_Visitor,False,True
95.26666666666667,23.5,52.056547625,0.0,0.003448276,80.118,0.0,May,2,4,3,3,New_Visitor,False,True
40.1,0.0,17.09013605510204,0.0,0.008333333,28.16275,0.0,May,2,2,1,3,New_Visitor,False,True
17.0,8.0,86.18181818181819,0.013333333,0.016666667,25.484,0.6,May,2,2,1,6,Returning_Visitor,False,True
14.0,19.0,31.17517006122449,0.007843137,0.017647059,8.926823529,0.0,May,2,2,9,3,Returning_Visitor,False,True
0.0,0.0,107.0520833375,0.0,0.028571429,44.56114286,0.6,May,2,4,9,5,Returning_Visitor,False,True
0.0,0.0,43.878787881818184,0.0,0.02,22.738,0.0,May,1,1,6,2,New_Visitor,False,True
0.0,0.0,40.67708333125,0.0,0.019047619,13.99,0.0,May,2,2,7,2,Returning_Visitor,False,True
17.5,0.0,39.17557932352941,0.0,0.002352941,51.60705882,0.0,May,2,2,4,2,New_Visitor,False,True
0.0,0.0,28.922222222222224,0.0,0.005555556,16.32244444,0.0,May,3,2,6,11,Returning_Visitor,False,True
0.0,0.0,37.69871794615385,0.0,0.003636364,11.988,1.0,May,1,Other,1,11,New_Visitor,True,True
0.0,37.4,49.84782608695652,0.015384615,0.023076923,72.52076923,0.0,May,2,4,1,4,Returning_Visitor,True,True
17.666666666666668,3.5,28.25,0.0,0.014814815,20.13555556,0.0,May,2,5,3,2,Returning_Visitor,False,True
37.6,0.0,47.57833332,0.0,0.006150794,36.89921429,0.6,May,2,10,1,4,Returning_Visitor,False,True
18.5,0.0,25.456473215625,0.0,0.024019608,3.111047059,0.6,May,2,2,1,4,Returning_Visitor,False,True
39.0,0.0,17.983333333333334,0.0,0.013333333,22.738,0.0,May,3,2,4,2,New_Visitor,False,True
27.72222222222222,0.0,37.97474746969697,0.015277778,0.041369048,13.99708333,0.0,May,2,2,6,6,Returning_Visitor,False,True
44.0,0.0,37.071130946428575,0.0,0.014545455,13.81852727,0.0,May,2,5,2,3,Returning_Visitor,False,True
25.214285714285715,0.0,40.73447711764706,0.005263158,0.021992481,26.45082237,0.0,May,1,1,2,4,Returning_Visitor,False,True
26.738095242857145,36.0,30.90909090909091,0.0,0.006190476,22.45821429,0.0,May,3,2,3,2,New_Visitor,False,True
9.2,0.0,15.4,0.005555556,0.011111111,39.15,0.0,May,2,2,3,6,Returning_Visitor,True,True
0.0,0.0,24.285714285714285,0.0,0.015384615,23.388,0.0,May,2,2,3,1,Returning_Visitor,True,True
18.5,0.0,23.960383597222222,0.002857143,0.012698413,10.87212857,0.0,May,2,4,6,2,Returning_Visitor,False,True
0.0,0.0,33.634751765957446,0.0,0.004255319,3.663617021,0.8,May,2,5,3,2,Returning_Visitor,False,True
23.78125,23.0,69.64473684210526,0.007692308,0.021816239,21.318,0.0,May,Other,2,4,2,Returning_Visitor,True,True
45.666666666666664,54.75,42.0,0.007142857,0.028571429,29.90282143,0.2,May,2,2,9,2,New_Visitor,False,True
0.0,0.0,26.68918918918919,0.005555556,0.011111111,40.87111111,0.0,May,2,10,3,4,Returning_Visitor,False,True
15.25,9.0,101.20650793333333,0.0,0.031764706,31.75764706,0.0,May,2,2,8,2,Returning_Visitor,False,True
22.0,0.0,16.461742425,0.0,0.011363636,19.21218939,0.0,May,2,2,3,2,Returning_Visitor,False,True
14.5,0.0,59.55555555555556,0.0,0.018181818,37.51854545,0.0,May,2,2,3,4,New_Visitor,False,True
20.714285713333332,0.0,45.51811595652174,0.0,0.004347826,17.37391304,0.0,May,2,2,7,1,Returning_Visitor,True,True
53.0,0.0,133.1,0.0,0.022222222,49.388,0.0,May,2,2,1,4,Returning_Visitor,True,True
10.083333333333334,0.0,15.584126985714285,0.017391304,0.02826087,68.85704348,0.0,May,2,2,1,3,Returning_Visitor,False,True
36.26666666,0.0,18.87301587380952,0.0,0.001626016,113.1512195,0.0,May,2,2,1,4,New_Visitor,True,True
29.5,94.0,69.0,0.0,0.022727273,53.66290909,0.0,May,1,1,6,3,Returning_Visitor,False,True
14.333333333999999,4.0,28.8537126779661,0.00078125,0.009867424,6.560625,0.0,May,2,2,6,1,Returning_Visitor,False,True
25.5,49.75,42.1504762,0.006944444,0.024867725,27.44491667,0.0,May,2,4,2,4,Returning_Visitor,True,True
79.0,0.0,62.625,0.0,0.014285714,32.02714286,0.0,May,2,2,1,2,Returning_Visitor,False,True
73.04761905,194.5,34.79845973214286,0.001724138,0.021055381,14.69293103,0.0,May,1,2,3,2,Returning_Visitor,False,True
4.0,0.0,23.849999999999998,0.0,0.007142857,24.50485714,0.0,May,3,2,2,6,New_Visitor,False,True
4.0,0.0,40.01315789473684,0.0,0.011764706,33.788,0.0,May,1,2,1,3,New_Visitor,False,True
0.0,0.0,39.24,0.024,0.048,15.3956,0.0,May,2,4,3,1,Returning_Visitor,False,True
33.166666675,0.0,30.942380951999997,0.0,0.027572016,5.167133333,0.0,May,3,2,2,2,Returning_Visitor,False,True
8.583333333333334,0.0,32.58333333448276,0.0,0.014285714,49.01914286,0.0,May,2,2,4,2,Returning_Visitor,True,True
90.0,34.0,19.164285719298245,0.0,0.006321839,19.11506897,0.6,May,2,2,7,4,Returning_Visitor,False,True
26.0,0.0,24.91049382592593,0.0125,0.039583333,8.07853125,0.0,May,2,2,4,4,Returning_Visitor,False,True
70.17532467272727,107.08333335,26.217282717948716,0.000833333,0.012361111,52.05165,0.0,May,3,2,1,2,Returning_Visitor,False,True
15.0,0.0,23.4451891875,0.001363636,0.011363949,22.02197159,0.6,May,2,2,7,2,Returning_Visitor,False,True
3.0,0.0,34.03846153846154,0.0,0.036111111,17.5455,0.0,May,2,2,1,2,Returning_Visitor,False,True
14.5,0.0,26.016129032258064,0.0,0.009375,9.7455,0.0,May,2,4,1,4,Returning_Visitor,False,True
0.0,35.0,23.69949494848485,0.0,0.005882353,23.03329412,0.0,May,2,4,9,2,New_Visitor,False,True
5.5,0.0,28.916666666666668,0.0,0.023076923,9.960923077,0.0,May,1,1,3,3,Returning_Visitor,True,True
32.0,0.0,16.63888888888889,0.015789474,0.022807018,19.448,0.0,May,2,2,5,1,Returning_Visitor,True,True
33.8888889,0.0,102.27651513636364,0.0,0.019565217,32.70730435,0.0,May,2,4,4,1,Returning_Visitor,False,True
63.4,0.0,40.13333333333333,0.0,0.0,42.29306752,0.0,Oct,1,1,3,3,New_Visitor,False,True
103.01111111666667,0.0,26.84166666,0.0,0.004385965,28.06804986,0.0,June,2,2,6,11,New_Visitor,False,True
50.86666666666667,0.0,21.74583333214286,0.009375,0.03125,19.82770888,0.0,Jul,2,2,7,13,Returning_Visitor,False,True
29.866666666666664,0.0,30.20888889473684,0.0,0.005932203,204.0079491,0.0,Nov,2,2,1,4,Returning_Visitor,True,True
26.2,0.0,26.7,0.0,0.04,36.66178288,0.0,Oct,2,2,2,5,New_Visitor,False,True
39.8,110.69333333333333,29.735784323529412,0.018918919,0.043243243,5.128358233,0.0,Oct,2,2,7,1,Returning_Visitor,False,True
0.0,0.0,54.62051282307693,0.0,0.007692308,72.52283848,0.0,Nov,1,1,2,2,Returning_Visitor,False,True
0.0,0.0,86.33333333333333,0.0,0.04,48.04726202,0.0,Oct,2,2,1,4,Returning_Visitor,False,True
11.066666666666668,0.0,27.84333333,0.007142857,0.026190476,32.70034468,0.0,Jul,2,2,6,1,Returning_Visitor,False,True
4.577777776666667,2.0,15.099382714814816,0.006666667,0.011555556,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
23.2,0.0,32.14888889,0.0,0.003571429,51.03362522,0.0,Oct,2,2,5,2,New_Visitor,False,True
0.0,0.0,40.36218434166667,0.0,0.0,106.2525169,0.0,Nov,1,1,9,2,Returning_Visitor,False,True
0.0,0.0,66.4166666875,0.0,0.0125,54.56704868,0.0,Sep,Other,1,1,4,New_Visitor,False,True
86.6,0.0,24.969727892857144,0.0,0.004761905,60.43737784,0.0,Nov,1,1,1,3,New_Visitor,False,True
90.94166666666666,68.11555556666666,17.13670047826087,0.000684932,0.002998087,19.71529542,0.0,Nov,2,2,1,13,Returning_Visitor,True,True
9.304,0.0,16.909129969924813,0.012077922,0.029349567,6.373770623,0.0,Jul,1,1,1,4,Returning_Visitor,False,True
41.4,0.0,18.62037037,0.009090909,0.046464646,0.0,0.0,Sep,2,10,2,1,Returning_Visitor,False,True
0.0,0.0,24.324242427272726,0.0,0.009090909,7.68745056,0.0,Oct,2,2,1,3,New_Visitor,False,True
0.0,0.0,15.833333333333334,0.028571429,0.028571429,86.33623272,0.0,Oct,1,1,4,2,New_Visitor,False,True
0.0,0.0,21.342727272727274,0.0,0.008695652,14.00979215,0.0,Oct,2,2,9,2,New_Visitor,False,True
49.16666667,0.0,40.407731479166664,0.003773585,0.010539084,0.0,0.0,Nov,2,2,7,Other,Returning_Visitor,False,True
34.089999999999996,89.93333333333334,36.48463201010101,0.000641026,0.00210649,0.847337986,0.0,June,2,2,1,Other,Returning_Visitor,False,True
56.4,0.0,57.62841270370371,0.0,0.001724138,44.85638692,0.0,Nov,1,1,4,2,New_Visitor,False,True
0.0,0.0,26.95050505151515,0.0,0.003030303,8.424787355,0.0,Oct,2,2,3,2,Returning_Visitor,False,True
41.066666664705885,9.0,51.886895843373495,0.001075269,0.019375648,0.0,0.0,Oct,Other,1,2,1,Returning_Visitor,True,True
10.733333333333334,0.0,14.810082308641976,0.0,0.00617284,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,True,True
150.475,0.0,61.40447153658537,0.007751938,0.013881932,20.55494533,0.0,Sep,3,2,1,1,Returning_Visitor,False,True
44.0,0.0,0.0,0.0,0.066666667,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
17.1,31.2,18.050830875555558,0.0,0.022732152,4.395471544,0.0,Aug,2,4,3,2,Returning_Visitor,False,True
4.0,0.0,23.57388889,0.0,0.004545455,32.95851549,0.0,Jul,1,1,1,4,Returning_Visitor,False,True
